b_1,b_2
43.6478221711801,7
43.6528810855025,6
43.65957581804,6
43.6639376962652,6
43.6701772539163,6
43.6759494694761,8
43.6815775389735,6
43.6862959831576,7
43.6928301303603,7
43.6988930237744,5
43.7035486741907,7
43.7111354146158,5
43.7172641399819,7
43.7239294212575,8
43.7310999073084,6
43.7379709027437,6
43.7451792708545,7
43.7502681357853,6
43.7587381067304,10
43.7658226897765,7
43.7708264374147,7
43.7802292663557,6
43.786913751884,8
43.7914815034556,8
43.7958214376836,6
43.80217036038,9
43.8104352335382,7
43.8188575300922,6
43.8241890522114,5
43.830206214926,7
43.8353548369735,6
43.8433986755284,6
43.8507948901654,8
43.8584264645284,7
43.8660836063053,6
43.87292767792,6
43.8794370699847,6
43.888408142923,8
43.8959106513657,6
43.9040117286499,9
43.912797799538,6
43.9194569404878,8
43.9263696989368,6
43.9356082887828,6
43.9424212331445,7
43.9490636923029,6
43.9544242617433,6
43.9596490612197,7
43.9652992574322,8
43.9707878993954,7
43.9780736546601,6
43.9887606842042,8
43.9936831136479,6
44.0004226799774,6
44.0084853765469,6
44.0154713397197,6
44.0248768649029,6
44.030313495976,6
44.0384417416253,7
44.0444998152492,6
44.0521383309764,7
44.0583682261107,7
44.0669792773684,6
44.0745243257319,7
44.0808004348666,7
44.0869342801724,6
44.0949975985056,6
44.102189811445,6
44.1090219857554,7
44.118341507688,6
44.127356694946,8
44.1350428226163,8
44.141067202475,7
44.14733781987,6
44.1559285827722,6
44.1637541093014,8
44.1703012039917,7
44.179802786643,7
44.1862048167861,6
44.1930399750552,8
44.2014983041244,6
44.2115322846452,11
44.2193685149795,7
44.2281644872101,10
44.2352564736424,8
44.2414204763233,9
44.2485509584759,7
44.2590721802998,6
44.2646853904238,7
44.2726527790029,7
44.2797962907822,7
44.2869837996174,8
44.2955093125993,7
44.3006426856963,7
44.3070238913897,6
44.3130836594864,6
44.3220926408756,8
44.3305913539656,6
44.3377561010346,6
44.3465007088448,6
44.3550552539839,7
44.3630117168774,6
44.3695340622196,6
44.3767121638341,6
44.3819948557479,7
44.3901440312018,6
44.3988386236489,7
44.405788349931,6
44.4108684882541,6
44.4212751740501,8
44.4302716866697,6
44.4368397385184,7
44.4451147054675,9
44.4535616533489,8
44.460753511271,6
44.4680026255737,7
44.4793662381786,7
44.4842125418777,6
44.4936613579327,6
44.5029166191758,8
44.5114795160713,6
44.5186613371834,6
44.5271124427059,7
44.5350690043304,8
44.5413136921656,7
44.5496376587391,6
44.5594950470586,7
44.566188647384,7
44.575244741528,7
44.5845816819759,6
44.5915435464035,6
44.5982148258242,7
44.6074204267933,7
44.6141933585418,8
44.6217468505687,6
44.6325712799607,7
44.6407507700294,6
44.6471820401395,6
44.6539412260903,7
44.6632852879633,6
44.6735762015639,6
44.6811739407742,6
44.6887669896781,7
44.6959995516267,8
44.7034223469223,8
44.7106953338909,7
44.7180096852673,8
44.7236217379145,6
44.7324870519529,6
44.7396157213394,8
44.7466236886597,8
44.7554755354434,7
44.7629228655236,8
44.7707457689836,9
44.7779839712074,8
44.7841990866903,8
44.7928753703282,7
44.8000721083585,7
44.811125533879,7
44.8183900633564,6
44.8281473888006,8
44.8362782427109,8
44.843473157831,10
44.8522733003596,7
44.8605097129615,8
44.8686802620445,6
44.8762465500002,6
44.8845939259221,6
44.8922339526666,8
44.9015601448795,7
44.9102420437614,6
44.9183236233462,7
44.9239736329002,6
44.9341961507008,7
44.9423013272447,8
44.9500119962845,7
44.9583375802163,8
44.9662041041205,6
44.9725386980087,7
44.9802486523476,6
44.9862275331647,7
44.9956552199931,8
45.0035692920637,8
45.0109203107678,7
45.0189604031726,7
45.0270830253708,7
45.036185363979,8
45.0428442947321,6
45.0520126082115,7
45.0597675635229,7
45.0657022786586,8
45.0740679005162,6
45.0804646413476,7
45.0902128133776,11
45.0975972372561,6
45.1097298556686,7
45.1204754982449,6
45.1283182560288,7
45.1369052808164,7
45.1482847118348,7
45.1564622468148,7
45.1655514592862,6
45.1744173964834,6
45.1817372692797,7
45.1912541404109,10
45.1993668952627,7
45.2072129677084,13
45.214138217339,7
45.2206251060035,7
45.2285295241071,7
45.2371754991216,7
45.2496877075035,8
45.2578570596313,6
45.2661888949225,7
45.2728766120075,7
45.2838177786998,8
45.2946715271011,7
45.3047144228857,9
45.3148351541078,8
45.3217446816405,7
45.3314918333026,9
45.3407002243715,6
45.3499762978832,11
45.3576484235556,7
45.3640770628176,7
45.3727386484745,7
45.3834320362929,7
45.3930155997276,7
45.4020276879114,6
45.4118938807722,7
45.4225293680841,7
45.4355898026087,8
45.4478610278205,10
45.4574336744547,7
45.4654824384898,7
45.4733652600187,7
45.4812177080632,7
45.4899919068033,7
45.4974935581194,7
45.5082079260019,7
45.517411139093,8
45.5277637635676,7
45.5400750299181,7
45.5501819751946,7
45.5606509529595,7
45.5716869371419,9
45.5811998699822,8
45.5928723301283,7
45.5999688986023,7
45.6082365724,7
45.6186835953688,7
45.6271656302582,6
45.635377607335,6
45.6444948865583,7
45.652833754077,6
45.6623553456594,9
45.6694740980635,7
45.6785876656106,6
45.6885599898038,7
45.6970249756237,8
45.7071245333956,9
45.7146555707918,8
45.7231174877383,6
45.7321555949393,7
45.7424975884517,7
45.7525307736938,8
45.7636597615041,8
45.7747584301883,8
45.7832996962512,8
45.790424892176,7
45.7977000555034,9
45.8098488827738,8
45.8222075164256,8
45.8315703851557,6
45.8398012599528,8
45.8514937048678,6
45.86214534902,8
45.8711596537003,8
45.876908559178,9
45.8859166341618,9
45.89431834167,8
45.9027357711894,7
45.9117373179029,7
45.9248869524858,8
45.9340559395596,7
45.9456942227442,9
45.9566234773088,8
45.9645382286425,7
45.9764889433921,8
45.9868838094322,7
45.9973172636396,6
46.0081163400534,8
46.0198431142967,7
46.0291782577837,10
46.0385700849225,8
46.0456851735015,6
46.054570343259,7
46.0625355289954,7
46.0738099872102,8
46.0853304294701,8
46.0944940977678,9
46.1030318847413,6
46.1122578403586,7
46.1212098979085,10
46.1297607399049,8
46.138525634356,11
46.1505800960586,8
46.1627351086649,7
46.1767828462499,8
46.186008748714,8
46.1928348935027,7
46.2032825187003,7
46.2117525193687,8
46.2217278949381,8
46.2332855626356,7
46.2425714959249,7
46.251595684022,6
46.2602307722515,7
46.2728871649704,10
46.2851033925654,8
46.2922816617674,9
46.3013988003025,8
46.3166268317536,6
46.3291602064564,9
46.3413224222827,8
46.3587506120078,6
46.3753615734082,7
46.386054138907,7
46.3937235956734,9
46.4052743230449,9
46.4151153054029,8
46.4248470842642,8
46.4391624083316,9
46.4470080680775,9
46.4562416669372,10
46.4695726389858,7
46.4790388099351,7
46.4883417450924,8
46.5005416042564,7
46.5140630232691,7
46.5235398947337,7
46.5375013194136,10
46.5502330116114,8
46.5635505167591,7
46.5743528504269,7
46.5851877808109,6
46.5965084678146,10
46.609828720367,7
46.6193589286048,7
46.6354425027442,7
46.6499409913202,8
46.6605737024474,8
46.6680849957076,9
46.6792810826542,7
46.6902891038349,8
46.7053126393346,7
46.7167659226656,7
46.7282882394142,7
46.7411108666931,6
46.7514685713073,9
46.7640516467404,7
46.777350380848,8
46.7884860778056,7
46.8002234484394,7
46.8121128698858,8
46.8265364820569,7
46.8414713323951,9
46.8529776281555,8
46.8665949972536,10
46.8750681447047,9
46.8864877098359,7
46.9019148155295,7
46.9132360785395,8
46.9280590523214,8
46.9410901075913,10
46.9537413113117,7
46.9642409205468,8
46.9750301944754,8
46.9911794299518,9
46.9998400346091,8
47.0128579497676,12
47.0265799706592,8
47.0427544016164,9
47.0542324481939,7
47.0683686012408,7
47.0810614800001,7
47.0942357414111,7
47.1062058027116,9
47.123456764895,7
47.1389050687242,8
47.151504811895,7
47.1631143191596,10
47.1748610658462,7
47.1919308990728,7
47.2040765376412,8
47.218346092438,7
47.2316824359308,8
47.242822068252,9
47.2593742760327,7
47.2733855933316,7
47.2933004609106,8
47.307290419541,9
47.324111138545,9
47.3346341590072,8
47.3509778805452,7
47.35893758196,8
47.372562306531,10
47.3850657539474,8
47.3991552434941,9
47.4113379056026,8
47.4223161521994,8
47.4340869460137,7
47.4447017940092,9
47.4613504526116,8
47.4753085878585,7
47.4890056128556,9
47.5056322929997,9
47.5198029856286,8
47.535683062205,10
47.5513388147902,8
47.5667898418498,9
47.5814914352712,9
47.5979036483068,9
47.6157792285606,7
47.6302766637977,8
47.6421634305743,8
47.6571989669514,9
47.6736522074808,7
47.6932226588889,8
47.7051767098605,8
47.7199289837108,9
47.7350387297044,8
47.7480647703623,7
47.7595791863159,9
47.7735997091854,8
47.784306710811,8
47.7973609440381,10
47.812567198704,9
47.8321638707467,8
47.844143565398,13
47.8599712890156,12
47.8725410753896,11
47.8888370096952,9
47.9026943890443,7
47.9222482192186,7
47.9405068477133,8
47.9612546466476,8
47.9772253167839,8
47.9948483472621,9
48.0130350538219,9
48.028923045354,9
48.04638212468,8
48.0606235043499,9
48.0825926129725,10
48.0979695457617,7
48.1153430616099,10
48.1312185288109,10
48.1460684541303,7
48.1567349777028,8
48.1759920597053,8
48.1979028266893,9
48.2145535189973,9
48.2366026288993,9
48.2547578433603,8
48.2751470079444,8
48.2893075885499,13
48.3073121001415,7
48.3271845252744,11
48.3456260460993,8
48.364786119371,8
48.3859127538425,9
48.3974195142904,9
48.4140506890199,10
48.4311744602564,8
48.4460202674069,10
48.4559747778996,7
48.4734074050766,7
48.4923866516132,8
48.5023681354041,9
48.5174109972606,8
48.5318291934397,7
48.5533606320805,10
48.5722263210323,10
48.5884840492996,7
48.6065670890053,8
48.6259642151383,9
48.6470297402565,8
48.663159135476,8
48.6820084834751,10
48.6966916738568,8
48.7145519448124,9
48.7309572461697,10
48.7491245134224,8
48.7678556650975,8
48.7804779271339,8
48.7966221295584,8
48.8193438139133,11
48.8435873418146,9
48.8631272628282,8
48.8760373367206,9
48.8922662176552,10
48.9076754055536,8
48.9329603349259,11
48.9484412274408,7
48.973253732059,9
48.9970009384627,9
49.0163548934297,12
49.0390588008916,9
49.0584333871319,10
49.0775190887595,8
49.0947689989942,11
49.1204478444686,9
49.1351600728768,7
49.1593346338713,10
49.1815915822233,10
49.2014887313017,8
49.223136950323,9
49.2414528671495,8
49.2609682649912,9
49.2809708804412,9
49.2985983481003,8
49.3178562108365,11
49.3369491489627,8
49.3475882936467,9
49.3719431141773,9
49.3909023084144,8
49.4183067634595,8
49.4375734530572,8
49.456510747284,8
49.4805253996163,9
49.5025520621678,9
49.524760239814,10
49.5491352363657,10
49.5685354470851,9
49.5862868818852,11
49.6027097353019,9
49.6208201233086,10
49.6457794427796,10
49.6715090796535,9
49.690389504454,10
49.711376342711,14
49.7357483850132,8
49.7560716410688,13
49.7744557785525,9
49.7990460535778,9
49.8275019832495,8
49.8540127842702,9
49.8809265033926,12
49.9074678224778,8
49.9323367802663,9
49.9665626270637,10
49.9891317774057,12
50.0101473654038,9
50.0295812225588,9
50.0543895749651,11
50.0754935199045,11
50.0983010256672,12
50.126758009864,11
50.1522455118962,8
50.1735058829367,9
50.200112967687,12
50.221743886409,11
50.2479673283357,10
50.2694091840889,9
50.2951720743512,11
50.3242315279319,9
50.3539257916023,11
50.3805147437378,11
50.4064336926097,10
50.4322346889379,11
50.4533055781998,10
50.4808556433853,12
50.5077419545015,11
50.5295603770425,10
50.5475893981928,8
50.5744161366225,12
50.6057237243824,9
50.6402955720481,10
50.6683391772243,12
50.6878230949499,9
50.7198475774496,13
50.7532903353449,13
50.7772833818041,12
50.808224124265,11
50.8432826418608,10
50.8699890302612,8
50.8891988465064,10
50.9114929522563,14
50.9442892989529,14
50.9682065517854,13
50.9894056447518,11
51.037434855183,10
51.0634211781384,11
51.0937707926794,10
51.1268683095005,14
51.156740947005,14
51.1999367954764,18
51.2279558576103,14
51.2594730864089,12
51.2866554027882,9
51.3229535806316,14
51.3489314317538,11
51.3756509641085,11
51.4050907760239,12
51.4307511091922,10
51.4566276872313,11
51.4915116994675,11
51.5320210991581,14
51.5613697151981,9
51.5916680272083,11
51.6234845038763,9
51.6485882929699,16
51.6903773456563,14
51.7203326668768,11
51.745252478086,11
51.7739913855993,12
51.8077196910412,14
51.8415684904159,12
51.8736593291281,10
51.9081746737841,16
51.9490020308126,12
51.9776515946358,14
52.0167756950522,12
52.0420421803117,9
52.065878359637,12
52.0930816606691,10
52.1243301999579,14
52.1614624817799,12
52.1917075185837,11
52.2151748457356,11
52.2411055390822,12
52.2764422363313,13
52.2967825956945,12
52.3298271999164,11
52.3648880402206,13
52.3945692831338,11
52.4286471106204,12
52.459417921399,12
52.4844712414868,14
52.5142982241215,14
52.54061181693,11
52.5748415289298,14
52.6068958961134,18
52.6448033291687,16
52.6827951913053,12
52.7234863163898,19
52.745884748805,14
52.7783429516528,12
52.8148899093763,13
52.8540400506403,14
52.8873634850601,19
52.9167133973521,12
52.9401548321264,12
52.9780754648688,14
53.0155644896716,14
53.0489544700907,15
53.0725028844734,13
53.1033174051246,11
53.1420735743907,12
53.1687613898241,12
53.1992763347247,13
53.2446639188225,12
53.2694687185323,14
53.30646784447,15
53.3363491425125,18
53.3739174649801,10
53.4172698909867,13
53.4580511090103,18
53.4856488087298,12
53.5123794483715,15
53.5434860114913,14
53.5841244887981,16
53.6141681491498,16
53.6437391354552,15
53.6764578840896,13
53.7116519614227,13
53.7428115694462,20
53.7743717633968,14
53.8030710403947,14
53.8455584687748,11
53.8799583741241,14
53.9098073498253,12
53.9477819917687,13
53.9808860679309,15
54.0169346743126,18
54.0611884614104,13
54.0948096270243,13
54.1286354747612,13
54.1610763072729,17
54.1862289254333,17
54.2132556872899,12
54.2375097979027,12
54.269440309719,15
54.304823649111,13
54.3392911880518,13
54.3630034010687,12
54.4025099855771,14
54.4326771997804,15
54.4678532264511,16
54.4945794337347,20
54.5228764140694,13
54.5585869891751,14
54.5933605265586,12
54.6187016273849,13
54.6436475554195,15
54.6806169136986,17
54.7002463281022,16
54.7408170054751,19
54.7709748050654,15
54.8069865962125,14
54.8471928258102,16
54.8863683534649,19
54.9166338963526,20
54.9456689681089,13
54.9831004521627,17
55.0160220545835,14
55.0416401537972,15
55.068793464098,14
55.0921041653047,13
55.137985440879,16
55.1813065220429,20
55.2104740195771,12
55.2347933155878,17
55.2604466496092,14
55.285027374086,17
55.3205323542033,16
55.3509074962172,14
55.3812112143798,14
55.4116267817889,18
55.4455609571053,17
55.4801868454612,23
55.515381627646,15
55.5449022404675,14
55.5887658905881,24
55.6199314976677,16
55.654826558358,15
55.6887150554117,19
55.7185644367261,14
55.7463230822834,15
55.7772550178514,18
55.7975636517745,14
55.8480140914137,14
55.8857247266936,17
55.9195015325992,16
55.9575781037006,13
55.9927322452348,22
56.0221033537721,17
56.0477281904106,17
56.0807801060307,20
56.1114097467189,18
56.1494666419689,21
56.1851059441072,18
56.2174696904021,27
56.2533928138163,17
56.294633815694,19
56.3292629721254,19
56.372103433249,14
56.3958604376653,21
56.42898522614,18
56.470545177512,15
56.5107469037194,19
56.5452567396018,14
56.5743839388347,16
56.5924878038647,16
56.6146391412278,24
56.6428649675318,15
56.6722509251919,16
56.7139306510469,19
56.74567639916,15
56.778907442177,21
56.8076052402336,17
56.8386284857996,15
56.87271664171,16
56.9159003733038,20
56.951964159471,18
56.9843022215503,23
57.014223013216,14
57.0534378964066,23
57.0860271576952,24
57.1147128680797,14
57.1452389350254,23
57.1728222467064,18
57.1979262437322,17
57.2449214686056,21
57.2700478944548,20
57.2976887468668,24
57.3334861294547,17
57.3774563788653,19
57.403195547041,18
57.4431423790924,18
57.47639964993,24
57.4986268280187,19
57.5312564007141,20
57.5595434246129,24
57.5962776682981,20
57.6306746936582,20
57.6573182207626,20
57.695390904193,23
57.7258881198933,20
57.7597596756311,21
57.7982357421926,19
57.832289497319,20
57.8663076031433,24
57.8943598653201,21
57.9297940320061,19
57.9635274072901,21
57.99178201017,22
58.0159512101946,19
58.0482569764246,17
58.0750805567193,20
58.0964098452929,25
58.1222279625464,19
58.1558926161244,19
58.1777427510805,18
58.2128581415862,21
58.2504215829626,19
58.2775255812186,16
58.3066537974846,21
58.3460262263864,20
58.3724542940396,19
58.4050168044271,22
58.4295651822676,18
58.4682389983207,19
58.5009725371045,24
58.5336327523108,23
58.5572836670149,16
58.5937269289129,20
58.6361859237172,21
58.6673057415486,20
58.6949890572417,20
58.7247238686922,20
58.7562845032726,21
58.7864985379881,19
58.8144315787506,21
58.8494749385299,19
58.8844059690578,22
58.9164662449551,20
58.9417599049615,20
58.9731621786091,24
59.0031178464972,21
59.0389255647779,24
59.066747793255,19
59.0887071612038,19
59.1141033238429,22
59.1493455468299,24
59.1822040195143,20
59.2126707445694,24
59.2426256920929,23
59.2699506505857,24
59.3086595106889,17
59.3480351090993,26
59.3730063142851,26
59.4059963990996,23
59.4297770594761,29
59.4558225405415,22
59.4848412186845,19
59.5059814872949,22
59.5298910021213,25
59.5507565850822,23
59.5796704426279,34
59.6105911620952,21
59.6373489412272,28
59.6635680759019,24
59.6915339939062,24
59.7291099402409,24
59.7548082998477,22
59.7862033543806,24
59.8174847725105,24
59.8565156158533,21
59.8798093192086,26
59.905242160897,28
59.9405979808745,23
59.9650960053759,23
59.993325087028,24
60.027272814819,21
60.062740592508,25
60.0915819597053,19
60.1195954985801,27
60.1484351845922,20
60.17443952368,19
60.206213669156,23
60.2360398481548,28
60.2683357009701,23
60.2973746825896,27
60.322049087719,24
60.3510862522885,32
60.3797742316537,22
60.4037328179468,22
60.4322862953327,24
60.4588493430612,21
60.4789396079833,21
60.5054541284877,27
60.540963431715,29
60.5675862010107,26
60.5952664295099,21
60.6211818183266,19
60.6523327765055,24
60.6819055541691,26
60.7005950501265,28
60.7307801160093,26
60.7590643751048,19
60.7890431543293,26
60.8135282500822,23
60.8355656615229,26
60.8698348919482,38
60.8939875294247,30
60.9244800167979,21
60.9532576082191,24
60.9695973005463,25
60.9983216904418,24
61.0308014108343,30
61.0536475771404,28
61.0873930828887,23
61.1170939899194,26
61.1380949890199,36
61.1653093789545,25
61.1914707425122,28
61.2162369334186,26
61.2441888856576,28
61.2767387428805,32
61.3022208415388,38
61.3207682254957,30
61.3471047081944,26
61.3796273960631,26
61.404837116105,30
61.4257522837211,29
61.4511085530492,22
61.4733907955663,30
61.4993875355856,24
61.5310846013463,28
61.565576693069,30
61.5946582438157,23
61.6099221288711,32
61.6416820021252,33
61.6662020951398,29
61.6890735688064,28
61.7183569779203,26
61.7426025281834,32
61.7758177059514,26
61.7950425855278,40
61.8178727336802,31
61.8441984706677,34
61.8707047037387,26
61.8979811788973,28
61.9223029237223,28
61.9570450451116,29
61.979448337652,26
62.0102041922778,30
62.0455803125918,28
62.0796096370436,26
62.105585913479,28
62.1380261873079,28
62.1649744715092,26
62.1977810195058,36
62.2297186806425,32
62.2572200309178,36
62.2854628731171,27
62.3135761603096,26
62.3480544878071,26
62.3726702580496,31
62.3931226493876,33
62.4178521403212,38
62.4437515575043,30
62.4720895358905,29
62.4999029931169,32
62.5242903823862,34
62.5513599445771,38
62.5803124315127,32
62.6049251414871,25
62.6282329711696,34
62.6542998657197,32
62.6858809691465,32
62.7135970992107,28
62.7396731199391,30
62.766177735996,27
62.7906525715737,32
62.8193425729002,33
62.8434343543751,30
62.8756593237445,34
62.9092256595598,32
62.9316637321954,27
62.9643283683728,30
62.9946243270984,32
63.0278356681872,32
63.0531923968349,32
63.0834124003003,32
63.1147019987335,30
63.1517961743764,40
63.1792779291914,32
63.2168658726044,32
63.2499603881624,34
63.2826461788346,32
63.3059230659994,40
63.3306876444977,34
63.3600452158156,36
63.38947457787,32
63.4225606598063,36
63.4591114172721,29
63.4876528295926,28
63.5303727244722,32
63.5639962454722,38
63.6036135819266,42
63.640475132483,32
63.6808891884032,34
63.7186756828206,34
63.7511106734145,38
63.7794663260857,32
63.8224529409572,38
63.8528449079619,38
63.907090082644,40
63.9539098840371,36
63.9853265785686,36
64.0323735005159,32
64.0820677957432,44
64.1173911040404,38
64.1599194551205,40
64.2076408504448,39
64.2488801911552,40
64.2875273541818,40
64.3259807585375,42
64.3655161132555,38
64.4211358469879,34
64.4654868207571,42
64.5015436819344,40
64.5623156178197,38
64.6103306590026,42
64.673732208429,40
64.7434930260663,44
64.8154884347391,36
64.893693543381,44
64.9666367109491,36
65.0476991582687,50
65.1178912149465,40
65.183100884314,48
65.2612897861491,48
65.3562687994608,44
65.4312572951672,52
65.5293868603718,46
65.6216638335927,48
65.7033744215085,54
65.7887287797969,54
65.8895720654317,62
65.9925406814961,58
66.0916295068776,56
66.1626216636658,60
66.2706852539151,62
66.3430998751209,72
66.4033366214697,68
66.4883052936333,74
