x2_1,x2_2
186.836256504059,-81
186.990339517593,-81
187.143675327301,-81
187.338512182236,-81
187.455134153366,-81
187.60614490509,-81
187.76078748703,-81
187.815056085587,-81
187.967012166977,-81
188.124286174774,-81
188.277807474136,-81
188.431135416031,-81
188.608381509781,-81
188.739717006683,-81
188.895224571228,-81
189.044456720352,-81
189.152011394501,-81
189.306529283524,-81
189.461878061295,-81
189.615709543228,-81
189.769849538803,-81
189.967184782028,-81
190.078662872314,-81
190.232487916946,-81
190.385432720184,-81
190.487138271332,-79
190.643432378769,-79
190.795831203461,-79
190.95090508461,-79
191.107697725296,-79
191.260829210281,-79
191.412636041641,-79
191.566970348358,-79
191.670786857605,-83
191.840669155121,-83
191.978137731552,-83
192.131967782974,-83
192.284906625748,-83
192.442783594131,-83
192.594856500626,-83
192.750061988831,-83
192.852852344513,-81
193.006254673004,-81
193.15818810463,-81
193.365941524506,-81
193.553151607513,-81
193.675971508026,-81
193.834232091904,-81
193.98330783844,-81
194.141495704651,-81
194.293297767639,-81
194.452684164047,-81
194.603621482849,-81
194.752450466156,-81
194.917767286301,-81
195.064303398132,-81
195.168402433395,-82
195.273147106171,-81
195.421355962753,-81
195.574090719223,-81
195.761818408966,-81
195.885251045227,-81
196.073150634766,-81
196.190212965012,-81
196.355673313141,-81
196.500132799149,-81
196.656883001328,-81
196.809316396713,-81
196.999438524246,-81
197.117952346802,-81
197.271186351776,-81
197.423841714859,-81
197.584977388382,-81
197.689361333847,-82
197.83679485321,-82
197.990824460983,-82
198.145259857178,-82
198.300643920898,-82
198.450139284134,-82
198.60813498497,-82
198.758977651596,-82
198.861001014709,-76
199.014684677124,-76
199.166701078415,-76
199.322462558746,-76
199.476529836655,-76
199.631405591965,-76
199.790739774704,-76
199.94166970253,-76
200.06266951561,-76
200.194499015808,-76
200.350641012192,-76
200.504305839539,-76
