
# Surface 0 of 1 surfaces

# Curve title: "'TikzDaten/Verteilung.dat'"
# IsoCurve 0, 42 points
# x y z type
1.3212766e+01 5.5853659e+00 -7.3605370e-06 i
1.3212766e+01 6.7317073e+00 -1.0243048e-04 i
1.3212766e+01 7.8780488e+00 2.2639749e-04 i
1.3212766e+01 9.0243902e+00 1.4849274e-03 i
1.3212766e+01 1.0170732e+01 -2.6369151e-02 i
1.3212766e+01 1.1317073e+01 1.5492587e-01 i
1.3212766e+01 1.2463415e+01 -8.7875176e-01 i
1.3212766e+01 1.3609756e+01 3.3368614e+00 i
1.3212766e+01 1.4756098e+01 -1.0920703e+01 i
1.3212766e+01 1.5902439e+01 4.4259973e+01 i
1.3212766e+01 1.7048780e+01 1.6895741e+01 i
1.3212766e+01 1.8195122e+01 2.5420660e+02 i
1.3212766e+01 1.9341463e+01 -2.7863623e+01 i
1.3212766e+01 2.0487805e+01 8.8397322e+00 i
1.3212766e+01 2.1634146e+01 -2.7179701e+01 i
1.3212766e+01 2.2780488e+01 2.0216941e+02 i
1.3212766e+01 2.3926829e+01 2.5354488e+02 i
1.3212766e+01 2.5073171e+01 4.2732990e+01 i
1.3212766e+01 2.6219512e+01 4.7212250e+02 i
1.3212766e+01 2.7365854e+01 3.2738657e+02 i
1.3212766e+01 2.8512195e+01 2.9892860e+02 i
1.3212766e+01 2.9658537e+01 1.7585165e+02 i
1.3212766e+01 3.0804878e+01 6.1253035e+01 i
1.3212766e+01 3.1951220e+01 2.1719628e+01 i
1.3212766e+01 3.3097561e+01 1.0888489e+01 i
1.3212766e+01 3.4243902e+01 3.4710836e+02 i
1.3212766e+01 3.5390244e+01 3.6589881e+02 i
1.3212766e+01 3.6536585e+01 9.3265538e-01 i
1.3212766e+01 3.7682927e+01 1.2372455e+00 i
1.3212766e+01 3.8829268e+01 2.7844417e-01 i
1.3212766e+01 3.9975610e+01 -1.3226289e-01 i
1.3212766e+01 4.1121951e+01 -1.0796344e+01 i
1.3212766e+01 4.2268293e+01 1.0710444e+02 i
1.3212766e+01 4.3414634e+01 3.9202979e+02 i
1.3212766e+01 4.4560976e+01 -8.8899178e+01 i
1.3212766e+01 4.5707317e+01 1.0558294e+03 i
1.3212766e+01 4.6853659e+01 2.4844602e+02 i
1.3212766e+01 4.8000000e+01 5.2008240e+02 i

# IsoCurve 34, 42 points
# x y z type
1.2340426e+01 1.0000000e+00 1.0864263e-03 i
1.2340426e+01 2.1463415e+00 9.2728584e-04 i
1.2340426e+01 3.2926829e+00 -4.9026212e-04 i
1.2340426e+01 4.4390244e+00 1.2644166e-04 i
1.2340426e+01 5.5853659e+00 1.7118160e-06 i
1.2340426e+01 6.7317073e+00 -9.8854684e-05 i
1.2340426e+01 7.8780488e+00 1.4183153e-04 i
1.2340426e+01 9.0243902e+00 1.8781045e-03 i
1.2340426e+01 1.0170732e+01 -1.8781670e-02 i
1.2340426e+01 1.1317073e+01 1.4003290e-01 i
1.2340426e+01 1.2463415e+01 -7.0000405e-01 i
1.2340426e+01 1.3609756e+01 2.9470409e+00 i
1.2340426e+01 1.4756098e+01 -8.4554826e+00 i
1.2340426e+01 1.5902439e+01 5.9668214e+01 i
1.2340426e+01 1.7048780e+01 1.7501929e+01 i
1.2340426e+01 1.8195122e+01 1.6220300e+02 i
1.2340426e+01 1.9341463e+01 -1.9420130e+01 i
1.2340426e+01 2.0487805e+01 8.8716959e+00 i
1.2340426e+01 2.1634146e+01 -2.2826642e+01 i
1.2340426e+01 2.2780488e+01 2.2343328e+02 i
1.2340426e+01 2.3926829e+01 9.6850482e+01 i
1.2340426e+01 2.5073171e+01 2.7846612e+01 i
1.2340426e+01 2.6219512e+01 1.5501686e+02 i
1.2340426e+01 2.7365854e+01 1.9975833e+02 i
1.2340426e+01 2.8512195e+01 2.1929852e+02 i
1.2340426e+01 2.9658537e+01 1.6348420e+02 i
1.2340426e+01 3.0804878e+01 6.7305935e+01 i
1.2340426e+01 3.1951220e+01 7.8209873e+00 i
1.2340426e+01 3.3097561e+01 1.8011695e+00 i
1.2340426e+01 3.4243902e+01 1.3659040e+02 i
1.2340426e+01 3.5390244e+01 2.7183802e+02 i
1.2340426e+01 3.6536585e+01 6.1426127e+01 i
1.2340426e+01 3.7682927e+01 -6.1096919e+00 i
1.2340426e+01 3.8829268e+01 1.1064419e+00 i
1.2340426e+01 3.9975610e+01 7.8740824e-01 i
1.2340426e+01 4.1121951e+01 -1.3486144e+01 i
1.2340426e+01 4.2268293e+01 1.3068640e+02 i
1.2340426e+01 4.3414634e+01 3.1197449e+02 i
1.2340426e+01 4.4560976e+01 -8.8771251e+01 i
1.2340426e+01 4.5707317e+01 5.4641693e+02 i
1.2340426e+01 4.6853659e+01 2.8620330e+02 i
1.2340426e+01 4.8000000e+01 1.4703954e+02 i

# IsoCurve 35, 42 points
# x y z type
1.1468085e+01 1.0000000e+00 1.2800627e-03 i
1.1468085e+01 2.1463415e+00 7.2538514e-04 i
1.1468085e+01 3.2926829e+00 -4.6177794e-04 i
1.1468085e+01 4.4390244e+00 1.2321440e-04 i
1.1468085e+01 5.5853659e+00 -6.1997510e-07 i
1.1468085e+01 6.7317073e+00 -8.4939725e-05 i
1.1468085e+01 7.8780488e+00 7.8449433e-05 i
1.1468085e+01 9.0243902e+00 1.7717555e-03 i
1.1468085e+01 1.0170732e+01 -2.0914565e-02 i
1.1468085e+01 1.1317073e+01 1.4389353e-01 i
1.1468085e+01 1.2463415e+01 -8.1355846e-01 i
1.1468085e+01 1.3609756e+01 3.6442042e+00 i
1.1468085e+01 1.4756098e+01 -1.4647633e+01 i
1.1468085e+01 1.5902439e+01 1.6699717e+02 i
1.1468085e+01 1.7048780e+01 9.6994592e+00 i
1.1468085e+01 1.8195122e+01 7.3946967e+01 i
1.1468085e+01 1.9341463e+01 -1.2343207e+01 i
1.1468085e+01 2.0487805e+01 3.6110320e+00 i
1.1468085e+01 2.1634146e+01 -4.2613852e+00 i
1.1468085e+01 2.2780488e+01 1.9044566e+02 i
1.1468085e+01 2.3926829e+01 1.7710297e+01 i
1.1468085e+01 2.5073171e+01 -1.2105325e+01 i
1.1468085e+01 2.6219512e+01 -4.5077588e+01 i
1.1468085e+01 2.7365854e+01 9.6725404e+01 i
1.1468085e+01 2.8512195e+01 1.2638919e+02 i
1.1468085e+01 2.9658537e+01 1.5277456e+02 i
1.1468085e+01 3.0804878e+01 5.2570877e+01 i
1.1468085e+01 3.1951220e+01 -8.7261109e+00 i
1.1468085e+01 3.3097561e+01 -9.6800306e+00 i
1.1468085e+01 3.4243902e+01 1.0797445e+02 i
1.1468085e+01 3.5390244e+01 3.4078049e+02 i
1.1468085e+01 3.6536585e+01 1.2169679e+02 i
1.1468085e+01 3.7682927e+01 -1.7021756e+01 i
1.1468085e+01 3.8829268e+01 2.0958981e+00 i
1.1468085e+01 3.9975610e+01 2.8308447e-01 i
1.1468085e+01 4.1121951e+01 -7.2199695e+00 i
1.1468085e+01 4.2268293e+01 3.7596781e+01 i
1.1468085e+01 4.3414634e+01 9.3395476e+01 i
1.1468085e+01 4.4560976e+01 -4.0347440e+01 i
1.1468085e+01 4.5707317e+01 -1.8613231e+01 i
1.1468085e+01 4.6853659e+01 3.7016268e+02 i
1.1468085e+01 4.8000000e+01 -2.1569360e+00 i

# IsoCurve 36, 42 points
# x y z type
1.0595745e+01 1.0000000e+00 1.2061443e-03 i
1.0595745e+01 2.1463415e+00 7.9955510e-04 i
1.0595745e+01 3.2926829e+00 -4.7499675e-04 i
1.0595745e+01 4.4390244e+00 1.2597075e-04 i
1.0595745e+01 5.5853659e+00 -3.6229824e-06 i
1.0595745e+01 6.7317073e+00 -7.6462109e-05 i
1.0595745e+01 7.8780488e+00 8.5508743e-05 i
1.0595745e+01 9.0243902e+00 1.7468181e-03 i
1.0595745e+01 1.0170732e+01 -1.9937502e-02 i
1.0595745e+01 1.1317073e+01 1.4874624e-01 i
1.0595745e+01 1.2463415e+01 -8.7250547e-01 i
1.0595745e+01 1.3609756e+01 4.1862884e+00 i
1.0595745e+01 1.4756098e+01 -1.6645170e+01 i
1.0595745e+01 1.5902439e+01 2.1780954e+02 i
1.0595745e+01 1.7048780e+01 5.5425212e+01 i
1.0595745e+01 1.8195122e+01 4.6680022e+01 i
1.0595745e+01 1.9341463e+01 -2.7994516e+00 i
1.0595745e+01 2.0487805e+01 -5.9240786e+00 i
1.0595745e+01 2.1634146e+01 4.5649777e+01 i
1.0595745e+01 2.2780488e+01 1.6583278e+02 i
1.0595745e+01 2.3926829e+01 2.0004876e+01 i
1.0595745e+01 2.5073171e+01 4.4628773e+00 i
1.0595745e+01 2.6219512e+01 -2.8072452e+00 i
1.0595745e+01 2.7365854e+01 6.6532539e+01 i
1.0595745e+01 2.8512195e+01 9.2455169e+01 i
1.0595745e+01 2.9658537e+01 1.2422208e+02 i
1.0595745e+01 3.0804878e+01 3.4841486e+01 i
1.0595745e+01 3.1951220e+01 -4.1043199e+00 i
1.0595745e+01 3.3097561e+01 2.1862943e+01 i
1.0595745e+01 3.4243902e+01 2.7119565e+02 i
1.0595745e+01 3.5390244e+01 3.5972264e+02 i
1.0595745e+01 3.6536585e+01 1.3033681e+02 i
1.0595745e+01 3.7682927e+01 -1.7367983e+01 i
1.0595745e+01 3.8829268e+01 2.3197772e+00 i
1.0595745e+01 3.9975610e+01 -1.4739049e-01 i
1.0595745e+01 4.1121951e+01 -8.1520538e-01 i
1.0595745e+01 4.2268293e+01 3.3147182e+00 i
1.0595745e+01 4.3414634e+01 8.7050114e+00 i
1.0595745e+01 4.4560976e+01 5.4812739e+00 i
1.0595745e+01 4.5707317e+01 -2.4382405e+01 i
1.0595745e+01 4.6853659e+01 3.3260065e+02 i
1.0595745e+01 4.8000000e+01 2.1023250e+01 i

# IsoCurve 37, 42 points
# x y z type
9.7234043e+00 1.0000000e+00 8.8683795e-04 i
9.7234043e+00 2.1463415e+00 1.1313950e-03 i
9.7234043e+00 3.2926829e+00 -5.2673702e-04 i
9.7234043e+00 4.4390244e+00 1.3307730e-04 i
9.7234043e+00 5.5853659e+00 -7.6341736e-06 i
9.7234043e+00 6.7317073e+00 -7.1742367e-05 i
9.7234043e+00 7.8780488e+00 1.3468134e-04 i
9.7234043e+00 9.0243902e+00 1.0593082e-03 i
9.7234043e+00 1.0170732e+01 -1.5335258e-02 i
9.7234043e+00 1.1317073e+01 1.1944746e-01 i
9.7234043e+00 1.2463415e+01 -7.1684458e-01 i
9.7234043e+00 1.3609756e+01 3.4786196e+00 i
9.7234043e+00 1.4756098e+01 -1.4272671e+01 i
9.7234043e+00 1.5902439e+01 1.4714075e+02 i
9.7234043e+00 1.7048780e+01 1.5801642e+02 i
9.7234043e+00 1.8195122e+01 -9.2610988e+00 i
9.7234043e+00 1.9341463e+01 4.0038235e+00 i
9.7234043e+00 2.0487805e+01 -1.8532368e+01 i
9.7234043e+00 2.1634146e+01 1.3075170e+02 i
9.7234043e+00 2.2780488e+01 1.0664933e+02 i
9.7234043e+00 2.3926829e+01 -1.7575714e+00 i
9.7234043e+00 2.5073171e+01 -3.3549038e-01 i
9.7234043e+00 2.6219512e+01 -1.8658143e+00 i
9.7234043e+00 2.7365854e+01 -9.9875079e+00 i
9.7234043e+00 2.8512195e+01 5.3313461e+01 i
9.7234043e+00 2.9658537e+01 6.9335541e+01 i
9.7234043e+00 3.0804878e+01 1.4830926e+00 i
9.7234043e+00 3.1951220e+01 -2.1813475e+00 i
9.7234043e+00 3.3097561e+01 3.9833613e+01 i
9.7234043e+00 3.4243902e+01 3.2509984e+02 i
9.7234043e+00 3.5390244e+01 1.2089803e+02 i
9.7234043e+00 3.6536585e+01 7.4210039e+01 i
9.7234043e+00 3.7682927e+01 -1.1643207e+01 i
9.7234043e+00 3.8829268e+01 1.5326724e+00 i
9.7234043e+00 3.9975610e+01 -1.3728827e-01 i
9.7234043e+00 4.1121951e+01 -1.7028349e-01 i
9.7234043e+00 4.2268293e+01 1.4291792e+00 i
9.7234043e+00 4.3414634e+01 2.1254031e+00 i
9.7234043e+00 4.4560976e+01 2.2325544e+00 i
9.7234043e+00 4.5707317e+01 -1.1628251e+01 i
9.7234043e+00 4.6853659e+01 -2.4647616e+00 i
9.7234043e+00 4.8000000e+01 -9.6299814e+00 i

# IsoCurve 38, 42 points
# x y z type
8.8510638e+00 1.0000000e+00 4.1633119e-04 i
8.8510638e+00 2.1463415e+00 1.6020097e-03 i
8.8510638e+00 3.2926829e+00 -5.9359048e-04 i
8.8510638e+00 4.4390244e+00 1.4267284e-04 i
8.8510638e+00 5.5853659e+00 -1.2975242e-05 i
8.8510638e+00 6.7317073e+00 -5.6692207e-05 i
8.8510638e+00 7.8780488e+00 1.5525393e-04 i
8.8510638e+00 9.0243902e+00 3.7948795e-04 i
8.8510638e+00 1.0170732e+01 -8.6673263e-03 i
8.8510638e+00 1.1317073e+01 6.9755372e-02 i
8.8510638e+00 1.2463415e+01 -4.0491291e-01 i
8.8510638e+00 1.3609756e+01 1.8865149e+00 i
8.8510638e+00 1.4756098e+01 -6.7113412e+00 i
8.8510638e+00 1.5902439e+01 9.3493917e+01 i
8.8510638e+00 1.7048780e+01 2.4804623e+02 i
8.8510638e+00 1.8195122e+01 -1.8476687e+01 i
8.8510638e+00 1.9341463e+01 9.2057410e+00 i
8.8510638e+00 2.0487805e+01 -2.9051298e+01 i
8.8510638e+00 2.1634146e+01 2.1023232e+02 i
8.8510638e+00 2.2780488e+01 8.6608583e+01 i
8.8510638e+00 2.3926829e+01 -3.6558000e+00 i
8.8510638e+00 2.5073171e+01 8.1027196e-02 i
8.8510638e+00 2.6219512e+01 1.9746591e+00 i
8.8510638e+00 2.7365854e+01 -1.2701045e+01 i
8.8510638e+00 2.8512195e+01 1.1617924e+02 i
8.8510638e+00 2.9658537e+01 9.7315925e+01 i
8.8510638e+00 3.0804878e+01 -3.6728077e+00 i
8.8510638e+00 3.1951220e+01 1.3167123e+00 i
8.8510638e+00 3.3097561e+01 2.7617577e+01 i
8.8510638e+00 3.4243902e+01 2.7965651e+02 i
8.8510638e+00 3.5390244e+01 4.0243788e+01 i
8.8510638e+00 3.6536585e+01 3.2293915e+01 i
8.8510638e+00 3.7682927e+01 -5.1960378e+00 i
8.8510638e+00 3.8829268e+01 7.1411275e-01 i
8.8510638e+00 3.9975610e+01 -2.8956480e-02 i
8.8510638e+00 4.1121951e+01 -4.3130638e-02 i
8.8510638e+00 4.2268293e+01 -1.0857731e-02 i
8.8510638e+00 4.3414634e+01 -2.9869134e-01 i
8.8510638e+00 4.4560976e+01 5.3960318e-01 i
8.8510638e+00 4.5707317e+01 3.5611859e-01 i
8.8510638e+00 4.6853659e+01 1.1880719e+01 i
8.8510638e+00 4.8000000e+01 1.8087014e+00 i

# IsoCurve 39, 42 points
# x y z type
7.9787234e+00 1.0000000e+00 1.8787698e-05 i
7.9787234e+00 2.1463415e+00 1.9342704e-03 i
7.9787234e+00 3.2926829e+00 -6.3999387e-04 i
7.9787234e+00 4.4390244e+00 1.4915045e-04 i
7.9787234e+00 5.5853659e+00 -2.0611028e-05 i
7.9787234e+00 6.7317073e+00 -3.1402687e-05 i
7.9787234e+00 7.8780488e+00 9.3193128e-05 i
7.9787234e+00 9.0243902e+00 1.0272993e-04 i
7.9787234e+00 1.0170732e+01 -3.6210333e-03 i
7.9787234e+00 1.1317073e+01 2.6136414e-02 i
7.9787234e+00 1.2463415e+01 -1.2522237e-01 i
7.9787234e+00 1.3609756e+01 4.2170014e-01 i
7.9787234e+00 1.4756098e+01 -7.6825395e-01 i
7.9787234e+00 1.5902439e+01 2.5265096e+01 i
7.9787234e+00 1.7048780e+01 1.2373831e+02 i
7.9787234e+00 1.8195122e+01 -1.4215652e+01 i
7.9787234e+00 1.9341463e+01 8.4870857e+00 i
7.9787234e+00 2.0487805e+01 -2.6903050e+01 i
7.9787234e+00 2.1634146e+01 1.7668424e+02 i
7.9787234e+00 2.2780488e+01 6.5316111e+01 i
7.9787234e+00 2.3926829e+01 -3.0573330e+00 i
7.9787234e+00 2.5073171e+01 -5.4087130e-01 i
7.9787234e+00 2.6219512e+01 2.1700226e+00 i
7.9787234e+00 2.7365854e+01 -1.4951335e+01 i
7.9787234e+00 2.8512195e+01 1.0294655e+02 i
7.9787234e+00 2.9658537e+01 7.7657482e+01 i
7.9787234e+00 3.0804878e+01 -5.9220702e+00 i
7.9787234e+00 3.1951220e+01 1.2418316e+00 i
7.9787234e+00 3.3097561e+01 8.6581797e+00 i
7.9787234e+00 3.4243902e+01 8.9660786e+01 i
7.9787234e+00 3.5390244e+01 9.9213943e+00 i
7.9787234e+00 3.6536585e+01 6.8219405e+00 i
7.9787234e+00 3.7682927e+01 -1.5072864e+00 i
7.9787234e+00 3.8829268e+01 2.4495194e-01 i
7.9787234e+00 3.9975610e+01 -7.9951302e-03 i
7.9787234e+00 4.1121951e+01 -9.3482472e-03 i
7.9787234e+00 4.2268293e+01 -1.2734218e-02 i
7.9787234e+00 4.3414634e+01 -6.1618674e-02 i
7.9787234e+00 4.4560976e+01 3.9686085e-02 i
7.9787234e+00 4.5707317e+01 -3.2385552e-02 i
7.9787234e+00 4.6853659e+01 -2.6324034e-01 i
7.9787234e+00 4.8000000e+01 -9.2582395e-02 i

# IsoCurve 40, 42 points
# x y z type
7.1063830e+00 1.0000000e+00 2.5595149e-04 i
7.1063830e+00 2.1463415e+00 1.8130144e-03 i
7.1063830e+00 3.2926829e+00 -6.3725665e-04 i
7.1063830e+00 4.4390244e+00 1.5227609e-04 i
7.1063830e+00 5.5853659e+00 -2.6300782e-05 i
7.1063830e+00 6.7317073e+00 -8.9086993e-06 i
7.1063830e+00 7.8780488e+00 2.1932335e-05 i
7.1063830e+00 9.0243902e+00 6.8807682e-05 i
7.1063830e+00 1.0170732e+01 -7.6632214e-04 i
7.1063830e+00 1.1317073e+01 1.8909033e-03 i
7.1063830e+00 1.2463415e+01 1.4768587e-02 i
7.1063830e+00 1.3609756e+01 -2.0706400e-01 i
7.1063830e+00 1.4756098e+01 1.2168069e+00 i
7.1063830e+00 1.5902439e+01 4.5823823e+00 i
7.1063830e+00 1.7048780e+01 1.4420313e+02 i
7.1063830e+00 1.8195122e+01 -1.3006803e+01 i
7.1063830e+00 1.9341463e+01 6.4440104e+00 i
7.1063830e+00 2.0487805e+01 -1.8317939e+01 i
7.1063830e+00 2.1634146e+01 1.1770184e+02 i
7.1063830e+00 2.2780488e+01 3.8158504e+01 i
7.1063830e+00 2.3926829e+01 -3.0494638e+00 i
7.1063830e+00 2.5073171e+01 -3.9517837e-01 i
7.1063830e+00 2.6219512e+01 1.9311291e+00 i
7.1063830e+00 2.7365854e+01 -1.3236885e+01 i
7.1063830e+00 2.8512195e+01 8.2107586e+01 i
7.1063830e+00 2.9658537e+01 6.6712107e+01 i
7.1063830e+00 3.0804878e+01 -4.2505666e+00 i
7.1063830e+00 3.1951220e+01 3.3772634e-01 i
7.1063830e+00 3.3097561e+01 4.8623685e-01 i
7.1063830e+00 3.4243902e+01 1.3675523e+01 i
7.1063830e+00 3.5390244e+01 1.0671191e+01 i
7.1063830e+00 3.6536585e+01 -7.7343767e-01 i
7.1063830e+00 3.7682927e+01 -1.3271844e-01 i
7.1063830e+00 3.8829268e+01 5.1186032e-02 i
7.1063830e+00 3.9975610e+01 -4.7605508e-03 i
7.1063830e+00 4.1121951e+01 4.2806943e-04 i
7.1063830e+00 4.2268293e+01 1.6085137e-02 i
7.1063830e+00 4.3414634e+01 1.4443335e-02 i
7.1063830e+00 4.4560976e+01 -2.0051730e-02 i
7.1063830e+00 4.5707317e+01 -9.2614839e-02 i
7.1063830e+00 4.6853659e+01 -5.0005427e-01 i
7.1063830e+00 4.8000000e+01 -2.3507202e-01 i

# IsoCurve 41, 42 points
# x y z type
6.2340426e+00 1.0000000e+00 7.4642142e-04 i
6.2340426e+00 2.1463415e+00 1.4213456e-03 i
6.2340426e+00 3.2926829e+00 -5.8741408e-04 i
6.2340426e+00 4.4390244e+00 1.6083915e-04 i
6.2340426e+00 5.5853659e+00 -2.2474776e-05 i
6.2340426e+00 6.7317073e+00 1.0896413e-05 i
6.2340426e+00 7.8780488e+00 9.8136520e-06 i
6.2340426e+00 9.0243902e+00 -1.0808881e-05 i
6.2340426e+00 1.0170732e+01 5.5165649e-04 i
6.2340426e+00 1.1317073e+01 -5.9014855e-03 i
6.2340426e+00 1.2463415e+01 4.2639916e-02 i
6.2340426e+00 1.3609756e+01 -2.1785055e-01 i
6.2340426e+00 1.4756098e+01 7.0160006e-01 i
6.2340426e+00 1.5902439e+01 9.5543366e+00 i
6.2340426e+00 1.7048780e+01 8.4448024e+01 i
6.2340426e+00 1.8195122e+01 -6.4178492e+00 i
6.2340426e+00 1.9341463e+01 3.7789561e+00 i
6.2340426e+00 2.0487805e+01 -9.2159646e+00 i
6.2340426e+00 2.1634146e+01 5.0332341e+01 i
6.2340426e+00 2.2780488e+01 1.6735713e+01 i
6.2340426e+00 2.3926829e+01 -2.2090902e+00 i
6.2340426e+00 2.5073171e+01 -1.5733442e-01 i
6.2340426e+00 2.6219512e+01 1.6325825e+00 i
6.2340426e+00 2.7365854e+01 -1.0697705e+01 i
6.2340426e+00 2.8512195e+01 7.5904823e+01 i
6.2340426e+00 2.9658537e+01 5.2539289e+01 i
6.2340426e+00 3.0804878e+01 -5.2523147e+00 i
6.2340426e+00 3.1951220e+01 5.1111457e-01 i
6.2340426e+00 3.3097561e+01 -3.4422454e-01 i
6.2340426e+00 3.4243902e+01 9.8060985e-01 i
6.2340426e+00 3.5390244e+01 2.8097239e+00 i
6.2340426e+00 3.6536585e+01 -5.0339817e-01 i
6.2340426e+00 3.7682927e+01 9.2096264e-02 i
6.2340426e+00 3.8829268e+01 -3.1721018e-03 i
6.2340426e+00 3.9975610e+01 -3.0600590e-04 i
6.2340426e+00 4.1121951e+01 -2.0187681e-03 i
6.2340426e+00 4.2268293e+01 -5.2491307e-03 i
6.2340426e+00 4.3414634e+01 -2.4209961e-03 i
6.2340426e+00 4.4560976e+01 7.2986483e-03 i
6.2340426e+00 4.5707317e+01 7.5085256e-02 i
6.2340426e+00 4.6853659e+01 2.6514762e-01 i
6.2340426e+00 4.8000000e+01 3.3082097e-01 i

# IsoCurve 42, 42 points
# x y z type
5.3617021e+00 1.0000000e+00 1.0482617e-03 i
5.3617021e+00 2.1463415e+00 9.5966442e-04 i
5.3617021e+00 3.2926829e+00 -6.3441830e-04 i
5.3617021e+00 4.4390244e+00 1.0405705e-04 i
5.3617021e+00 5.5853659e+00 -7.7470240e-05 i
5.3617021e+00 6.7317073e+00 -3.8737286e-05 i
5.3617021e+00 7.8780488e+00 -4.8330297e-05 i
5.3617021e+00 9.0243902e+00 -1.1352719e-04 i
5.3617021e+00 1.0170732e+01 7.4058419e-04 i
5.3617021e+00 1.1317073e+01 -6.0077654e-03 i
5.3617021e+00 1.2463415e+01 3.4184898e-02 i
5.3617021e+00 1.3609756e+01 -1.5760093e-01 i
5.3617021e+00 1.4756098e+01 4.0918280e-01 i
5.3617021e+00 1.5902439e+01 2.0515591e+00 i
5.3617021e+00 1.7048780e+01 3.4157082e+01 i
5.3617021e+00 1.8195122e+01 -3.6474635e+00 i
5.3617021e+00 1.9341463e+01 1.8915910e+00 i
5.3617021e+00 2.0487805e+01 -4.6171976e+00 i
5.3617021e+00 2.1634146e+01 2.4313623e+01 i
5.3617021e+00 2.2780488e+01 7.8753245e+00 i
5.3617021e+00 2.3926829e+01 -1.0333215e+00 i
5.3617021e+00 2.5073171e+01 -1.0211278e-01 i
5.3617021e+00 2.6219512e+01 1.0111927e+00 i
5.3617021e+00 2.7365854e+01 -6.4031802e+00 i
5.3617021e+00 2.8512195e+01 4.1006122e+01 i
5.3617021e+00 2.9658537e+01 2.6565083e+01 i
5.3617021e+00 3.0804878e+01 -4.3785558e+00 i
5.3617021e+00 3.1951220e+01 3.8151656e-01 i
5.3617021e+00 3.3097561e+01 4.1836013e-02 i
5.3617021e+00 3.4243902e+01 -3.3411766e-01 i
5.3617021e+00 3.5390244e+01 -6.6004219e-01 i
5.3617021e+00 3.6536585e+01 -6.6809056e-02 i
5.3617021e+00 3.7682927e+01 2.5308133e-02 i
5.3617021e+00 3.8829268e+01 -6.3935593e-03 i
5.3617021e+00 3.9975610e+01 5.8306400e-04 i
5.3617021e+00 4.1121951e+01 5.8828967e-04 i
5.3617021e+00 4.2268293e+01 2.2872876e-04 i
5.3617021e+00 4.3414634e+01 7.2514417e-03 i
5.3617021e+00 4.4560976e+01 -3.4986866e-02 i
5.3617021e+00 4.5707317e+01 6.1767297e-02 i
5.3617021e+00 4.6853659e+01 -1.9737986e-01 i
5.3617021e+00 4.8000000e+01 -1.9265739e+00 i

# IsoCurve 43, 42 points
# x y z type
4.4893617e+00 1.0000000e+00 1.5779083e-03 i
4.4893617e+00 2.1463415e+00 1.2945277e-03 i
4.4893617e+00 3.2926829e+00 -2.9778829e-04 i
4.4893617e+00 4.4390244e+00 3.9340327e-04 i
4.4893617e+00 5.5853659e+00 1.6933908e-04 i
4.4893617e+00 6.7317073e+00 2.0762623e-04 i
4.4893617e+00 7.8780488e+00 1.9749545e-04 i
4.4893617e+00 9.0243902e+00 1.4619099e-04 i
4.4893617e+00 1.0170732e+01 7.5564290e-04 i
4.4893617e+00 1.1317073e+01 -3.6751083e-03 i
4.4893617e+00 1.2463415e+01 2.0807986e-02 i
4.4893617e+00 1.3609756e+01 -8.2157404e-02 i
4.4893617e+00 1.4756098e+01 2.4175627e-01 i
4.4893617e+00 1.5902439e+01 -1.3508622e+00 i
4.4893617e+00 1.7048780e+01 8.5918525e+00 i
4.4893617e+00 1.8195122e+01 -1.1256325e+00 i
4.4893617e+00 1.9341463e+01 8.7867619e-01 i
4.4893617e+00 2.0487805e+01 -2.2781056e+00 i
4.4893617e+00 2.1634146e+01 1.5858848e+01 i
4.4893617e+00 2.2780488e+01 5.5969665e+00 i
4.4893617e+00 2.3926829e+01 -6.0129274e-01 i
4.4893617e+00 2.5073171e+01 -4.8147899e-02 i
4.4893617e+00 2.6219512e+01 4.5851273e-01 i
4.4893617e+00 2.7365854e+01 -2.3966882e+00 i
4.4893617e+00 2.8512195e+01 9.7490654e+00 i
4.4893617e+00 2.9658537e+01 6.2738209e+00 i
4.4893617e+00 3.0804878e+01 -1.2942527e+00 i
4.4893617e+00 3.1951220e+01 1.7749225e-01 i
4.4893617e+00 3.3097561e+01 -2.5391396e-03 i
4.4893617e+00 3.4243902e+01 -1.0550802e-01 i
4.4893617e+00 3.5390244e+01 -1.8661258e-01 i
4.4893617e+00 3.6536585e+01 -1.4053272e-02 i
4.4893617e+00 3.7682927e+01 1.5427262e-02 i
4.4893617e+00 3.8829268e+01 -2.3751762e-03 i
4.4893617e+00 3.9975610e+01 6.3398496e-04 i
4.4893617e+00 4.1121951e+01 5.2633691e-04 i
4.4893617e+00 4.2268293e+01 -2.3644416e-03 i
4.4893617e+00 4.3414634e+01 1.5657351e-02 i
4.4893617e+00 4.4560976e+01 -6.8673221e-02 i
4.4893617e+00 4.5707317e+01 2.8212979e-01 i
4.4893617e+00 4.6853659e+01 -1.0728364e+00 i
4.4893617e+00 4.8000000e+01 1.3463585e+01 i

# IsoCurve 44, 42 points
# x y z type
3.6170213e+00 1.0000000e+00 -1.0016582e-04 i
3.6170213e+00 2.1463415e+00 -2.1904065e-04 i
3.6170213e+00 3.2926829e+00 -1.7435825e-03 i
3.6170213e+00 4.4390244e+00 -6.5919397e-04 i
3.6170213e+00 5.5853659e+00 -8.2517722e-04 i
3.6170213e+00 6.7317073e+00 -7.3410164e-04 i
3.6170213e+00 7.8780488e+00 -7.2487207e-04 i
